theta,phi_optimal,highest_key_rate,b92_key_rate,improvement,coverage,difference,remaining_phiQKD_bits,remaining_b92_bits
0.20485212139435294,0.09562651692973102,0.048764465174664665,0.009876019218195765,393.76640625425364,26.23273127168188,0.0388884459564689,-49692.757271525246,-79091.0
0.2050092165794713,0.09561551916699647,0.04868432104533796,0.009864561118348601,393.52749160611484,26.212729313195346,0.038819759926989356,-49649.50251883318,-79059.0
0.2051663117645897,0.09553623317468743,0.04860425106429035,0.009853103177507455,393.28876587067055,26.202728340171713,0.0387511478867829,-49634.45593557483,-79027.0
0.20532340694970805,0.09552524326749769,0.04852425935301063,0.00984164540242031,393.0502712592885,26.192727367154298,0.03868261395059032,-49591.16568110413,-78995.0
0.2054805021348264,0.09551425336030793,0.048444336665304615,0.00983018779983548,392.8119141947155,26.182726394143128,0.038614148865469135,-49547.854204347066,-78963.0
0.2056375973199448,0.09550326345311819,0.04836448296655385,0.009818730376501555,392.5736944798994,26.17272542113818,0.038545752590052294,-49504.52150613629,-78931.0
0.20579469250506316,0.09542401673853321,0.04828470362720969,0.009807273139167433,392.33566703036394,26.162724448139468,0.03847743048804226,-49489.413977447686,-78899.0
0.20595178769018152,0.09541303468688826,0.04820500225284934,0.009795816094582339,392.09786900255847,26.152723475147003,0.038409186158267,-49446.04577401903,-78867.0
0.20610888287529988,0.09540205263524333,0.0481253697866315,0.009784359249495706,391.8602083126896,26.142722502160773,0.03834101053713579,-49402.65634969656,-78835.0
0.20626597806041827,0.09539107058359839,0.048045806193806564,0.00977277815953377,391.62894531618724,26.13272152918079,0.038273028034272794,-49359.245705314606,-78802.0
0.20642307324553663,0.09531186314673747,0.04796631787089174,0.009761321828576253,391.3916241391656,26.112719570767254,0.03820499604231549,-49344.07721297165,-78770.0
0.206580168430655,0.09530088895063733,0.04788690650500631,0.009749865717441806,391.15452348579623,26.10271859780145,0.038137040787564504,-49300.631059948886,-78738.0
0.20673726361577338,0.0952899147545372,0.04780756393087126,0.009738409832881064,390.9175599639721,26.0927176248419,0.03806915409799019,-49257.163687433844,-78706.0
